card_id	field	source	source_date	notes
npc.chicken	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283952	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chicken	quest	manual catalogue review	2026-08-01	ordinary chicken family is not quest-specific
npc.chicken	unique_drops	manual drop-table review	2026-08-01	no exclusive drop identified in the canonical chicken table
npc.chilled_jelly.13799	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283104	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chilled_jelly.13799	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283104	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chilled_jelly.13799	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283104	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chilled_jelly.13799	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283104	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chilled_jelly.13799	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283104	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chilled_jelly.13799	slayer_requirement	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283104	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chimalli.14362	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15204547	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chimalli.14362	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15204547	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chimalli.14362	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15204547	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chimalli.14362	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15204547	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chimalli.14362	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15204547	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.choke_devil.7404	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283142	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.choke_devil.7404	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283142	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.choke_devil.7404	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283142	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.choke_devil.7404	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283142	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.choke_devil.7404	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283142	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.choke_devil.7404	slayer_requirement	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283142	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chompy_bird.1475	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15236005	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chompy_bird.1475	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15236005	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chronozon.4987	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215842	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chronozon.4987	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215842	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chronozon.4987	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215842	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chronozon.4987	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215842	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chronozon.4987	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215842	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chuck_up.15169	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200728	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chuck_up.15169	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200728	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chuck_up.15169	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200728	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chuck_up.15169	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200728	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.chuck_up.15169	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200728	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.city_guard.4373	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199462	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.city_guard.4373	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199462	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.city_guard.4373	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199462	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.city_guard.4373	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199462	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.city_guard.4373	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199462	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cockathrice.7393	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283004	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cockathrice.7393	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283004	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cockathrice.7393	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283004	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cockathrice.7393	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283004	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cockathrice.7393	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283004	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cockathrice.7393	slayer_requirement	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283004	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cockatrice.419	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15286118	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colonel_radick.4406	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15241087	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colonel_radick.4406	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15241087	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colonel_radick.4406	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15241087	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colonel_radick.4406	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15241087	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colonel_radick.4406	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15241087	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colossal_hydra.10402	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15285803	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colossal_hydra.10402	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15285803	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colossal_hydra.10402	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15285803	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colossal_hydra.10402	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15285803	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colossal_hydra.10402	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15285803	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.colossal_hydra.10402	slayer_requirement	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15285803	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.commander_zilyana.2205	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15247762	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.confused_barbarian.2920	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199559	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.confusion_beast.1067	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199269	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corporeal_beast.319	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15281958	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupt_lizardman.7997	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200061	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupt_lizardman.7997	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200061	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupt_lizardman.7997	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200061	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupt_lizardman.7997	hazards	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200061	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupt_lizardman.7997	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200061	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupt_lizardman.7997	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200061	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bat.9042	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273375	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bat.9042	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273375	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bat.9042	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273375	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bat.9042	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273375	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bat.9042	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273375	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bear.9046	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272634	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bear.9046	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272634	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bear.9046	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272634	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bear.9046	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272634	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_bear.9046	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272634	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dark_beast.9048	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272639	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dark_beast.9048	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272639	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dark_beast.9048	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272639	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dark_beast.9048	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272639	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dark_beast.9048	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272639	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dragon.9047	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272635	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dragon.9047	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272635	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dragon.9047	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272635	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dragon.9047	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272635	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_dragon.9047	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272635	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_hunllef.9035	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15274243	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_hunllef.9035	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15274243	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_hunllef.9035	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15274243	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_hunllef.9035	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15274243	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_hunllef.9035	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15274243	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_rat.9040	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273372	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_rat.9040	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273372	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_rat.9040	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273372	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_rat.9040	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273372	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_rat.9040	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273372	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_scorpion.9044	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272627	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_scorpion.9044	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272627	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_scorpion.9044	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272627	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_scorpion.9044	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272627	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_scorpion.9044	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272627	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_spider.9041	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273374	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_spider.9041	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273374	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_spider.9041	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273374	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_spider.9041	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273374	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_spider.9041	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273374	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_unicorn.9043	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272625	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_unicorn.9043	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272625	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_unicorn.9043	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272625	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_unicorn.9043	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272625	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_unicorn.9043	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272625	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_wolf.9045	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272630	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_wolf.9045	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272630	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_wolf.9045	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272630	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_wolf.9045	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272630	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corrupted_wolf.9045	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272630	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corsair_traitor.7949	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200045	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corsair_traitor.7949	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200045	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corsair_traitor.7949	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200045	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corsair_traitor.7949	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200045	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.corsair_traitor.7949	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200045	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.count_draynor.3481	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15286206	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.count_draynor.3481	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15286206	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.count_draynor.3481	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15286206	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.count_draynor.3481	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15286206	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.count_draynor.3481	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15286206	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cow	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15254984	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cow	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15254984	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cow	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15254984	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cow	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15254984	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cow	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15254984	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cow_calf.2792	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199604	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crab.4819	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199497	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crab.4819	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199497	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crab.4819	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199497	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crab.4819	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199497	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crab.4819	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199497	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crawling_hand.448	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283389	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crazy_archaeologist.6618	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267737	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crazy_archaeologist.6618	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267737	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crazy_archaeologist.6618	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267737	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crazy_archaeologist.6618	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267737	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crazy_archaeologist.6618	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267737	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crimson_sanguisphera.12369	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200379	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crimson_sanguisphera.12369	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200379	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crimson_sanguisphera.12369	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200379	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crimson_sanguisphera.12369	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200379	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crimson_sanguisphera.12369	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200379	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crocodile.4184	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217126	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crocodile.4184	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217126	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crocodile.4184	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217126	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crocodile.4184	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217126	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crocodile.4184	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217126	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cruor.11285	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221130	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cruor.11285	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221130	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cruor.11285	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221130	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cruor.11285	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221130	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.cruor.11285	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221130	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crushing_hand.7388	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283120	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crushing_hand.7388	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283120	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crushing_hand.7388	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283120	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crushing_hand.7388	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283120	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crushing_hand.7388	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283120	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crushing_hand.7388	slayer_requirement	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283120	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crypt_rat.1679	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199839	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crypt_spider.1683	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199757	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bat.9028	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273366	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bat.9028	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273366	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bat.9028	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273366	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bat.9028	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273366	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bat.9028	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15273366	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bear.9032	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272617	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bear.9032	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272617	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bear.9032	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272617	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.crystalline_bear.9032	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15272617	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
