quest_key	group_id	group_mode	card_id	source
Fairytaleii	all:item.dramen_staff.772	ALL	item.dramen_staff.772	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fairytale I – Growing Pains; Fairytale II – Cure a Queen; Lunar Diplomacy; Rag and Bone Man I; Recipe for Disaster
Fairytaleii	all:item.magic_essence_4.9021	ALL	item.magic_essence_4.9021	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Fairytaleii	all:item.magic_essence_unf.9019	ALL	item.magic_essence_unf.9019	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Fairytaleii	all:item.pestle_and_mortar.233	ALL	item.pestle_and_mortar.233	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Dream Mentor; Eadgar’s Ruse; Fairytale II – Cure a Queen; Garden of Tranquillity; Land of the Goblins; Lunar Diplomacy; Monkey Madness II; Perilous Moons; Recipe for Disaster; Regicide; Shadow of the Storm; Song of the Elves; Tai Bwo Wannai Trio; The Dig Site; The Eyes of Glouphrie; The Golem; Watchtower; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Fairytaleii	all:item.queen_s_secateurs.7410	ALL	item.queen_s_secateurs.7410	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fairytale I – Growing Pains; Fairytale II – Cure a Queen
Fairytaleii	all:item.vial_of_water.227	ALL	item.vial_of_water.227	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; A Taste of Hope; Fairytale II – Cure a Queen; Legends' Quest; Song of the Elves
Familycrest	all:item.bass.365	ALL	item.bass.365	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.necklace_mould.1597	ALL	item.necklace_mould.1597	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.perfect_gold_bar.2365	ALL	item.perfect_gold_bar.2365	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.perfect_gold_ore.446	ALL	item.perfect_gold_ore.446	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.perfect_necklace.774	ALL	item.perfect_necklace.774	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.perfect_ring.773	ALL	item.perfect_ring.773	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.ring_mould.1592	ALL	item.ring_mould.1592	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.ruby	ALL	item.ruby	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest; Legends’ Quest; Sins of the Father
Familycrest	all:item.salmon	ALL	item.salmon	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.shrimps	ALL	item.shrimps	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.swordfish	ALL	item.swordfish	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Familycrest	all:item.tuna	ALL	item.tuna	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
Fightarena	all:item.khazard_armour.75	ALL	item.khazard_armour.75	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fight Arena
Fightarena	all:item.khazard_helmet.74	ALL	item.khazard_helmet.74	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fight Arena
Fishingcontest	all:item.fishing_rod.307	ALL	item.fishing_rod.307	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fishing Contest; Garden of Tranquillity; Heroes’ Quest; Land of the Goblins; Shadows of Custodia; The Fremennik Exiles
Fishingcontest	all:item.garlic.1550	ALL	item.garlic.1550	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fishing Contest; Vampyre Slayer; While Guthix Sleeps
Fishingcontest	all:item.raw_giant_carp.338	ALL	item.raw_giant_carp.338	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fishing Contest
Fishingcontest	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Forgettabletale	all:item.ale_yeast.5767	ALL	item.ale_yeast.5767	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale…
Forgettabletale	all:item.barley_malt.6008	ALL	item.barley_malt.6008	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale…
Forgettabletale	all:item.beer.1917	ALL	item.beer.1917	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale of a Drunken Dwarf; Prince Ali Rescue; The Feud; The Final Dawn; The Hand in the Sand; Tower of Life; Vampyre Slayer
Forgettabletale	all:item.beer_glass.1919	ALL	item.beer_glass.1919	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale of a Drunken Dwarf; The Final Dawn
Forgettabletale	all:item.bucket_of_water.1929	ALL	item.bucket_of_water.1929	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Demon Slayer I; Forgettable Tale of a Drunken Dwarf; Getting Ahead; Making Friends with My Arm; Mourning’s End Part I; Plague City; Prince Ali Rescue; Recipe for Disaster; Rum Deal; Skippy and the Mogres; Sleeping Giants; Temple of the Eye
Forgettabletale	all:item.dwarven_stout.1913	ALL	item.dwarven_stout.1913	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale of a Drunken Dwarf; The Final Dawn; Quest completeness review batch 6
Forgettabletale	all:item.kebab.1971	ALL	item.kebab.1971	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale…
Forgettabletale	all:item.kelda_seed.6112	ALL	item.kelda_seed.6112	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale…
Forgettabletale	all:item.kelda_stout.6118	ALL	item.kelda_stout.6118	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale…
Forgettabletale	all:item.pot	ALL	item.pot	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant, Forgettable Tale, Murder Mystery, One Small Favour, Rag and Bone Man, Recipe for Disaster, Regicide and Swan Song; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Forgettabletale	all:item.rake.5341	ALL	item.rake.5341	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Forgettable Tale of a Drunken Dwarf; Garden of Tranquillity; My Arm's Big Adventure; Rum Deal; Throne of Miscellania
Forgettabletale	all:item.seed_dibber.5343	ALL	item.seed_dibber.5343	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Forgettable Tale of a Drunken Dwarf; Garden of Tranquillity; Grim Tales; My Arm's Big Adventure; Rum Deal; Song of the Elves; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: While Guthix Sleeps
Gardenoftranquility	all:item.cabbage_seed.5324	ALL	item.cabbage_seed.5324	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.delphinium_seed.6457	ALL	item.delphinium_seed.6457	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.filled_plant_pot.5354	ALL	item.filled_plant_pot.5354	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden Of Tranquillity
Gardenoftranquility	all:item.fishing_rod.307	ALL	item.fishing_rod.307	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fishing Contest; Garden of Tranquillity; Heroes’ Quest; Land of the Goblins; Shadows of Custodia; The Fremennik Exiles
Gardenoftranquility	all:item.gardening_trowel.5325	ALL	item.gardening_trowel.5325	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden Of Tranquillity
Gardenoftranquility	all:item.marigold_seed.5096	ALL	item.marigold_seed.5096	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden Of Tranquillity
Gardenoftranquility	all:item.marigolds.6010	ALL	item.marigolds.6010	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.onion_seed.5319	ALL	item.onion_seed.5319	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.orchid_seed.6458	ALL	item.orchid_seed.6458	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.pestle_and_mortar.233	ALL	item.pestle_and_mortar.233	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Dream Mentor; Eadgar’s Ruse; Fairytale II – Cure a Queen; Garden of Tranquillity; Land of the Goblins; Lunar Diplomacy; Monkey Madness II; Perilous Moons; Recipe for Disaster; Regicide; Shadow of the Storm; Song of the Elves; Tai Bwo Wannai Trio; The Dig Site; The Eyes of Glouphrie; The Golem; Watchtower; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Gardenoftranquility	all:item.pink_rose_seed.6455	ALL	item.pink_rose_seed.6455	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden Of Tranquillity
Gardenoftranquility	all:item.plant_cure.6036	ALL	item.plant_cure.6036	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden of Tranquillity; My Arm's Big Adventure
Gardenoftranquility	all:item.rake.5341	ALL	item.rake.5341	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Forgettable Tale of a Drunken Dwarf; Garden of Tranquillity; My Arm's Big Adventure; Rum Deal; Throne of Miscellania
Gardenoftranquility	all:item.red_rose_seed.6454	ALL	item.red_rose_seed.6454	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden Of Tranquillity
Gardenoftranquility	all:item.ring_of_charos.4202	ALL	item.ring_of_charos.4202	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.ring_of_charos_a.6465	ALL	item.ring_of_charos_a.6465	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.secateurs.5329	ALL	item.secateurs.5329	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fairytale I – Growing Pains; Garden of Tranquillity
Gardenoftranquility	all:item.seed_dibber.5343	ALL	item.seed_dibber.5343	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Forgettable Tale of a Drunken Dwarf; Garden of Tranquillity; Grim Tales; My Arm's Big Adventure; Rum Deal; Song of the Elves; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: While Guthix Sleeps
Gardenoftranquility	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Gardenoftranquility	all:item.vine_seed.6456	ALL	item.vine_seed.6456	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Gardenoftranquility	all:item.white_rose_seed.6453	ALL	item.white_rose_seed.6453	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden Of Tranquillity
Gettingahead	all:item.bear_fur.948	ALL	item.bear_fur.948	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Getting Ahead; Mourning’s End Part I
Gettingahead	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Gettingahead	all:item.bucket_of_water.1929	ALL	item.bucket_of_water.1929	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Demon Slayer I; Forgettable Tale of a Drunken Dwarf; Getting Ahead; Making Friends with My Arm; Mourning’s End Part I; Plague City; Prince Ali Rescue; Recipe for Disaster; Rum Deal; Skippy and the Mogres; Sleeping Giants; Temple of the Eye
Gettingahead	all:item.clay.434	ALL	item.clay.434	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Doric's Quest; Getting Ahead; The Giant Dwarf
Gettingahead	all:item.clay_head.25145	ALL	item.clay_head.25145	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Getting Ahead
Gettingahead	all:item.knife	ALL	item.knife	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Below Ice Mountain, Big Chompy Bird Hunting, Curse of the Empty Lord, Darkness of Hallowvale, Desert Treasure II, Elemental Workshop I, Getting Ahead, Ghosts Ahoy, Lost City, Misthalin Mystery, Perilous Moon, Recipe for Disaster, Sins of the Father, Spirits of the Elid, Tai Bwo Wannai Trio, The Final Dawn, The Fremennik Isles, The Fremennik Trials, The Tourist Trap, While Guthix Sleeps and Zogre Flesh Eaters; Quest completeness review batch 6
Gettingahead	all:item.needle.1733	ALL	item.needle.1733	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: At First Light; Creature of Fenkenstrain; Elemental Workshop I; Getting Ahead; Ghosts Ahoy; Lunar Diplomacy; Recipe for Disaster; Spirits of the Elid; The Fremennik Isles
Gettingahead	all:item.pot_of_flour	ALL	item.pot_of_flour	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant, Getting Ahead, Murder Mystery, Prince Ali Rescue and Recipe for Disaster
Gettingahead	all:item.red_dye.1763	ALL	item.red_dye.1763	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enlightened Journey; Getting Ahead; Ghosts Ahoy; Mourning’s End Part I; Song of the Elves; The Hand in the Sand
Gettingahead	all:item.soft_clay.1761	ALL	item.soft_clay.1761	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Getting Ahead; In Aid of the Myreque; One Small Favour; Prince Ali Rescue; The Golem; The Heart of Darkness
Gettingahead	all:item.thread.1734	ALL	item.thread.1734	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain; Elemental Workshop I; Getting Ahead; Ghosts Ahoy; Lunar Diplomacy; Spirits of the Elid; The Fremennik Isles
Ghostsahoy	all:item.bedsheet.4284	ALL	item.bedsheet.4284	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy
Ghostsahoy	all:item.blue_dye.1767	ALL	item.blue_dye.1767	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy; Goblin Diplomacy; Land of the Goblins; Mourning’s End Part I
Ghostsahoy	all:item.bucket_of_milk.1927	ALL	item.bucket_of_milk.1927	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Cook's Assistant; Gertrude’s Cat; Ghosts Ahoy; Plague City; Ratcatchers; Recipe for Disaster
Ghostsahoy	all:item.bucket_of_slime.4286	ALL	item.bucket_of_slime.4286	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy
Ghostsahoy	all:item.cup_of_tea.712	ALL	item.cup_of_tea.712	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy; The Dig Site; Zogre Flesh Eaters
Ghostsahoy	all:item.ghostspeak_amulet.552	ALL	item.ghostspeak_amulet.552	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism; Ghosts Ahoy; Nature Spirit; The General's Shadow; The Restless Ghost; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Ghostsahoy	all:item.green_dye.1771	ALL	item.green_dye.1771	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy; Mourning’s End Part I
Ghostsahoy	all:item.knife	ALL	item.knife	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Below Ice Mountain, Big Chompy Bird Hunting, Curse of the Empty Lord, Darkness of Hallowvale, Desert Treasure II, Elemental Workshop I, Getting Ahead, Ghosts Ahoy, Lost City, Misthalin Mystery, Perilous Moon, Recipe for Disaster, Sins of the Father, Spirits of the Elid, Tai Bwo Wannai Trio, The Final Dawn, The Fremennik Isles, The Fremennik Trials, The Tourist Trap, While Guthix Sleeps and Zogre Flesh Eaters; Quest completeness review batch 6
Ghostsahoy	all:item.needle.1733	ALL	item.needle.1733	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: At First Light; Creature of Fenkenstrain; Elemental Workshop I; Getting Ahead; Ghosts Ahoy; Lunar Diplomacy; Recipe for Disaster; Spirits of the Elid; The Fremennik Isles
Ghostsahoy	all:item.nettle_tea.4239	ALL	item.nettle_tea.4239	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy
Ghostsahoy	all:item.oak-longbow	ALL	item.oak-longbow	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy
Ghostsahoy	all:item.orange_dye.1769	ALL	item.orange_dye.1769	OSRS Wiki: Ghosts Ahoy; OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Ghostsahoy	all:item.purple_dye.1773	ALL	item.purple_dye.1773	OSRS Wiki: Ghosts Ahoy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Ghostsahoy	all:item.red_dye.1763	ALL	item.red_dye.1763	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enlightened Journey; Getting Ahead; Ghosts Ahoy; Mourning’s End Part I; Song of the Elves; The Hand in the Sand
Ghostsahoy	all:item.ring_of_charos_a.6465	ALL	item.ring_of_charos_a.6465	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Ghostsahoy	all:item.signed_oak_bow.4236	ALL	item.signed_oak_bow.4236	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy
Ghostsahoy	all:item.silk.950	ALL	item.silk.950	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Dragon Slayer I; Enlightened Journey; Ghosts Ahoy; Mourning’s End Part I; Song of the Elves
Ghostsahoy	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Ghostsahoy	all:item.thread.1734	ALL	item.thread.1734	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain; Elemental Workshop I; Getting Ahead; Ghosts Ahoy; Lunar Diplomacy; Spirits of the Elid; The Fremennik Isles
Ghostsahoy	all:item.yellow_dye.1765	ALL	item.yellow_dye.1765	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Eagles' Peak; Enlightened Journey; Ghosts Ahoy; Land of the Goblins; Mourning’s End Part I; Prince Ali Rescue
Goblindiplomacy	all:item.blue_dye.1767	ALL	item.blue_dye.1767	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy; Goblin Diplomacy; Land of the Goblins; Mourning’s End Part I
Goblindiplomacy	all:item.blue_goblin_mail.287	ALL	item.blue_goblin_mail.287	OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Goblindiplomacy	all:item.goblin_mail.288	ALL	item.goblin_mail.288	OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Goblindiplomacy	all:item.orange_dye.1769	ALL	item.orange_dye.1769	OSRS Wiki: Ghosts Ahoy; OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Goblindiplomacy	all:item.orange_goblin_mail.286	ALL	item.orange_goblin_mail.286	OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Grimtales	all:item.griffin_feather.11196	ALL	item.griffin_feather.11196	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Grim Tales
Grimtales	all:item.seed_dibber.5343	ALL	item.seed_dibber.5343	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Forgettable Tale of a Drunken Dwarf; Garden of Tranquillity; Grim Tales; My Arm's Big Adventure; Rum Deal; Song of the Elves; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: While Guthix Sleeps
Grimtales	all:item.shrink_me_quick.11204	ALL	item.shrink_me_quick.11204	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Grim Tales
Grimtales	all:item.shrunk_ogleroot.11205	ALL	item.shrunk_ogleroot.11205	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Grim Tales
Grimtales	all:item.tarromin_potion_unf.95	ALL	item.tarromin_potion_unf.95	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Grim Tales; Shades of Mort’ton
Hauntedmine	all:item.chisel	ALL	item.chisel	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Big Chompy Bird Hunting, Desert Treasure II, Dragon Slayer II, Enakhra's Lament, Haunted Mine, Monkey Madness II, Mourning's End Part II, One Small Favour, Shilo Village, Sins of the Father, Sleeping Giants, Tears of Guthix, Temple of the Eye, The Slug Menace and While Guthix Sleeps
Hazeelcult	all:item.carnillean_armour.2405	ALL	item.carnillean_armour.2405	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Hazeel Cult
Hazeelcult	all:item.hazeel_s_mark.2406	ALL	item.hazeel_s_mark.2406	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Hazeel Cult
Hazeelcult	all:item.poison.273	ALL	item.poison.273	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ernest the Chicken; Hazeel Cult
Heroesquest	all:item.black_full_helm.1165	ALL	item.black_full_helm.1165	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.black_platebody.1125	ALL	item.black_platebody.1125	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.black_platelegs.1077	ALL	item.black_platelegs.1077	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.blamish_oil.1582	ALL	item.blamish_oil.1582	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.fire_feather.1583	ALL	item.fire_feather.1583	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.fishing_bait.313	ALL	item.fishing_bait.313	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes' Quest; Recipe for Disaster
Heroesquest	all:item.fishing_rod.307	ALL	item.fishing_rod.307	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fishing Contest; Garden of Tranquillity; Heroes’ Quest; Land of the Goblins; Shadows of Custodia; The Fremennik Exiles
Heroesquest	all:item.harralander_potion_unf.97	ALL	item.harralander_potion_unf.97	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.ice_gloves.1580	ALL	item.ice_gloves.1580	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest; Recipe for Disaster; The Fremennik Exiles
Heroesquest	all:item.lava_eel.2149	ALL	item.lava_eel.2149	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.oily_fishing_rod.1585	ALL	item.oily_fishing_rod.1585	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Heroesquest	all:item.raw_lava_eel.2148	ALL	item.raw_lava_eel.2148	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Heroes’ Quest
Hisfaithfulservants	all:item.strange_old_lockpick_full.24740	ALL	item.strange_old_lockpick_full.24740	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: His Faithful Servants
