legacy_card_id	canonical_card_id	introduced_version	reason
item.mind_bomb_1.5795	item.mind_bomb_4.5801	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mind_bomb_2.5797	item.mind_bomb_4.5801	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mind_bomb_3.5799	item.mind_bomb_4.5801	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mind_bomb_m1.5875	item.mind_bomb_m4.5881	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mind_bomb_m2.5877	item.mind_bomb_m4.5881	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mind_bomb_m3.5879	item.mind_bomb_m4.5881	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mithril_arrow.889	item.mithril-arrow	13	EXACT_DISPLAY_NAME_FAMILY
item.mithril_dagger.1225	item.mithril-dagger	13	EXACT_DISPLAY_NAME_FAMILY
item.mithril_fire_arrow_lit.2537	item.mithril_fire_arrow.2536	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mithril_full_helm.12283	item.mithril-full-helm	13	EXACT_DISPLAY_NAME_FAMILY
item.mithril_gloves_wrapped.27110	item.mithril_gloves.7458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mithril_hasta_kp.11402	item.mithril_hasta.11373	13	DEEP_AUDIT_EQUIVALENT_STATE
item.mithril_kiteshield.12281	item.mithril-kiteshield	13	EXACT_DISPLAY_NAME_FAMILY
item.mithril_platebody.12277	item.mithril-platebody	13	EXACT_DISPLAY_NAME_FAMILY
item.mithril_platelegs.12279	item.mithril-platelegs	13	EXACT_DISPLAY_NAME_FAMILY
item.mithril_spear_kp.3173	item.mithril_spear.1243	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_1.5811	item.moonlight_mead.2955	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_2.5813	item.moonlight_mead.2955	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_3.5815	item.moonlight_mead.2955	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_4.5817	item.moonlight_mead.2955	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_m1.5891	item.moonlight_mead_m.5749	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_m2.5893	item.moonlight_mead_m.5749	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_m3.5895	item.moonlight_mead_m.5749	13	DEEP_AUDIT_EQUIVALENT_STATE
item.moonlight_mead_m4.5897	item.moonlight_mead_m.5749	13	DEEP_AUDIT_EQUIVALENT_STATE
item.necklace_of_passage_1.21155	item.necklace_of_passage_5.21146	10	HIGH_CONFIDENCE_STATE_FAMILY
item.necklace_of_passage_2.21153	item.necklace_of_passage_5.21146	10	HIGH_CONFIDENCE_STATE_FAMILY
item.necklace_of_passage_3.21151	item.necklace_of_passage_5.21146	10	HIGH_CONFIDENCE_STATE_FAMILY
item.necklace_of_passage_4.21149	item.necklace_of_passage_5.21146	10	HIGH_CONFIDENCE_STATE_FAMILY
item.olive_oil_1.3428	item.olive_oil_4.3422	13	DEEP_AUDIT_EQUIVALENT_STATE
item.olive_oil_2.3426	item.olive_oil_4.3422	13	DEEP_AUDIT_EQUIVALENT_STATE
item.olive_oil_3.3424	item.olive_oil_4.3422	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_1.5440	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_2.5442	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_3.5444	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_4.5446	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_5.5448	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_6.5450	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_7.5452	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_8.5454	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.onions_9.5456	item.onions_10.5458	13	DEEP_AUDIT_EQUIVALENT_STATE
item.oranges_2.5390	item.oranges_1.5388	10	HIGH_CONFIDENCE_STATE_FAMILY
item.oranges_3.5392	item.oranges_1.5388	10	HIGH_CONFIDENCE_STATE_FAMILY
item.oranges_4.5394	item.oranges_1.5388	10	HIGH_CONFIDENCE_STATE_FAMILY
item.oranges_5.5396	item.oranges_1.5388	10	HIGH_CONFIDENCE_STATE_FAMILY
item.pot_of_tea_1.7698	item.pot_of_tea_4.7692	13	DEEP_AUDIT_EQUIVALENT_STATE
item.pot_of_tea_2.7696	item.pot_of_tea_4.7692	13	DEEP_AUDIT_EQUIVALENT_STATE
item.pot_of_tea_3.7694	item.pot_of_tea_4.7692	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_1.5420	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_2.5422	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_3.5424	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_4.5426	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_5.5428	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_6.5430	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_7.5432	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_8.5434	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.potatoes_9.5436	item.potatoes_10.5438	13	DEEP_AUDIT_EQUIVALENT_STATE
item.relicym_s_balm_1.4848	item.relicym_s_balm_4.4842	13	DEEP_AUDIT_EQUIVALENT_STATE
item.relicym_s_balm_2.4846	item.relicym_s_balm_4.4842	13	DEEP_AUDIT_EQUIVALENT_STATE
item.relicym_s_balm_3.4844	item.relicym_s_balm_4.4842	13	DEEP_AUDIT_EQUIVALENT_STATE
item.ring_of_wealth_i1.20790	item.ring_of_wealth_i.12785	13	DEEP_AUDIT_EQUIVALENT_STATE
item.ring_of_wealth_i2.20789	item.ring_of_wealth_i.12785	13	DEEP_AUDIT_EQUIVALENT_STATE
item.ring_of_wealth_i3.20788	item.ring_of_wealth_i.12785	13	DEEP_AUDIT_EQUIVALENT_STATE
item.ring_of_wealth_i4.20787	item.ring_of_wealth_i.12785	13	DEEP_AUDIT_EQUIVALENT_STATE
item.ring_of_wealth_i5.20786	item.ring_of_wealth_i.12785	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_1.7648	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_2.7647	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_3.7646	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_4.7645	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_5.7644	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_6.7643	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_7.7642	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_8.7641	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rod_of_ivandis_9.7640	item.rod_of_ivandis_10.7639	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_arrow.893	item.rune-arrow	13	EXACT_DISPLAY_NAME_FAMILY
item.rune_dagger.1229	item.rune-dagger	13	EXACT_DISPLAY_NAME_FAMILY
item.rune_fire_arrow_lit.2541	item.rune_fire_arrow.2540	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_full_helm.2619	item.rune-full-helm	13	EXACT_DISPLAY_NAME_FAMILY
item.rune_gloves_wrapped.27111	item.rune_gloves.7460	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_hasta_kp.11416	item.rune_hasta.11377	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_helm_h1.10286	item.rune-full-helm	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_helm_h2.10288	item.rune-full-helm	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_helm_h3.10290	item.rune-full-helm	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_helm_h4.10292	item.rune-full-helm	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_helm_h5.10294	item.rune-full-helm	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_kiteshield.2621	item.rune-kiteshield	13	EXACT_DISPLAY_NAME_FAMILY
item.rune_platebody.2615	item.rune-platebody	13	EXACT_DISPLAY_NAME_FAMILY
item.rune_platebody_h1.23209	item.rune-platebody	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_platebody_h2.23212	item.rune-platebody	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_platebody_h3.23215	item.rune-platebody	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_platebody_h4.23218	item.rune-platebody	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_platebody_h5.23221	item.rune-platebody	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_platelegs.2617	item.rune-platelegs	13	EXACT_DISPLAY_NAME_FAMILY
item.rune_shield_h1.7336	item.rune-kiteshield	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_shield_h2.7342	item.rune-kiteshield	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_shield_h3.7348	item.rune-kiteshield	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_shield_h4.7354	item.rune-kiteshield	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_shield_h5.7360	item.rune-kiteshield	13	DEEP_AUDIT_EQUIVALENT_STATE
item.rune_spear_kp.3175	item.rune_spear.1247	13	DEEP_AUDIT_EQUIVALENT_STATE
item.sacred_oil_1.3436	item.sacred_oil_4.3430	13	DEEP_AUDIT_EQUIVALENT_STATE
item.sacred_oil_2.3434	item.sacred_oil_4.3430	13	DEEP_AUDIT_EQUIVALENT_STATE
item.sacred_oil_3.3432	item.sacred_oil_4.3430	13	DEEP_AUDIT_EQUIVALENT_STATE
item.sheep_bones_1.280	item.sheep_bones_4.283	13	DEEP_AUDIT_EQUIVALENT_STATE
item.sheep_bones_2.281	item.sheep_bones_4.283	13	DEEP_AUDIT_EQUIVALENT_STATE
item.sheep_bones_3.282	item.sheep_bones_4.283	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_1.5835	item.slayer_s_respite.5759	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_2.5837	item.slayer_s_respite.5759	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_3.5839	item.slayer_s_respite.5759	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_4.5841	item.slayer_s_respite.5759	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_m1.5915	item.slayer_s_respite_m.5761	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_m2.5917	item.slayer_s_respite_m.5761	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_m3.5919	item.slayer_s_respite_m.5761	13	DEEP_AUDIT_EQUIVALENT_STATE
item.slayer_s_respite_m4.5921	item.slayer_s_respite_m.5761	13	DEEP_AUDIT_EQUIVALENT_STATE
item.small_fur_pouch_open.29466	item.small_fur_pouch.29299	13	DEEP_AUDIT_EQUIVALENT_STATE
item.small_meat_pouch_open.29462	item.small_meat_pouch.29295	13	DEEP_AUDIT_EQUIVALENT_STATE
item.steel_arrow.887	item.steel-arrow	13	EXACT_DISPLAY_NAME_FAMILY
item.steel_dagger.1223	item.steel-dagger	13	EXACT_DISPLAY_NAME_FAMILY
item.steel_fire_arrow_lit.2535	item.steel_fire_arrow.2534	13	DEEP_AUDIT_EQUIVALENT_STATE
item.steel_full_helm.20178	item.steel-full-helm	13	EXACT_DISPLAY_NAME_FAMILY
item.steel_hasta_kp.11395	item.steel_hasta.11371	13	DEEP_AUDIT_EQUIVALENT_STATE
item.steel_kiteshield.20181	item.steel-kiteshield	13	EXACT_DISPLAY_NAME_FAMILY
item.steel_platebody.20169	item.steel-platebody	13	EXACT_DISPLAY_NAME_FAMILY
item.steel_platelegs.20172	item.steel-platelegs	13	EXACT_DISPLAY_NAME_FAMILY
item.steel_spear_kp.3172	item.steel_spear.1241	13	DEEP_AUDIT_EQUIVALENT_STATE
item.strawberries_2.5400	item.strawberries_1.5398	10	HIGH_CONFIDENCE_STATE_FAMILY
item.strawberries_3.5402	item.strawberries_1.5398	10	HIGH_CONFIDENCE_STATE_FAMILY
item.strawberries_4.5404	item.strawberries_1.5398	10	HIGH_CONFIDENCE_STATE_FAMILY
item.strawberries_5.5406	item.strawberries_1.5398	10	HIGH_CONFIDENCE_STATE_FAMILY
item.super_attack_1.149	item.super_attack_4.2436	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_attack_2.147	item.super_attack_4.2436	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_attack_3.145	item.super_attack_4.2436	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_defence_1.167	item.super_defence_4.2442	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_defence_2.165	item.super_defence_4.2442	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_defence_3.163	item.super_defence_4.2442	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_ranging_1.11725	item.super_ranging_4.11722	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_ranging_2.11724	item.super_ranging_4.11722	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_ranging_3.11723	item.super_ranging_4.11722	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_strength_1.161	item.super_strength_4.2440	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_strength_2.159	item.super_strength_4.2440	13	DEEP_AUDIT_EQUIVALENT_STATE
item.super_strength_3.157	item.super_strength_4.2440	13	DEEP_AUDIT_EQUIVALENT_STATE
item.tomatoes_2.5962	item.tomatoes_1.5960	10	HIGH_CONFIDENCE_STATE_FAMILY
item.tomatoes_3.5964	item.tomatoes_1.5960	10	HIGH_CONFIDENCE_STATE_FAMILY
item.tomatoes_4.5966	item.tomatoes_1.5960	10	HIGH_CONFIDENCE_STATE_FAMILY
item.tomatoes_5.5968	item.tomatoes_1.5960	10	HIGH_CONFIDENCE_STATE_FAMILY
item.void_seal_1.11673	item.void_seal_8.11666	13	DEEP_AUDIT_EQUIVALENT_STATE
item.void_seal_2.11672	item.void_seal_8.11666	13	DEEP_AUDIT_EQUIVALENT_STATE
item.void_seal_3.11671	item.void_seal_8.11666	13	DEEP_AUDIT_EQUIVALENT_STATE
item.void_seal_4.11670	item.void_seal_8.11666	13	DEEP_AUDIT_EQUIVALENT_STATE
item.void_seal_5.11669	item.void_seal_8.11666	13	DEEP_AUDIT_EQUIVALENT_STATE
item.void_seal_6.11668	item.void_seal_8.11666	13	DEEP_AUDIT_EQUIVALENT_STATE
item.void_seal_7.11667	item.void_seal_8.11666	13	DEEP_AUDIT_EQUIVALENT_STATE
item.watering_can_1.5333	item.watering_can.5331	13	EXACT_DISPLAY_NAME_FAMILY
item.watering_can_2.5334	item.watering_can.5331	10	HIGH_CONFIDENCE_STATE_FAMILY
item.watering_can_3.5335	item.watering_can.5331	10	HIGH_CONFIDENCE_STATE_FAMILY
item.watering_can_4.5336	item.watering_can.5331	10	HIGH_CONFIDENCE_STATE_FAMILY
item.watering_can_5.5337	item.watering_can.5331	10	HIGH_CONFIDENCE_STATE_FAMILY
item.watering_can_6.5338	item.watering_can.5331	10	HIGH_CONFIDENCE_STATE_FAMILY
item.watering_can_7.5339	item.watering_can.5331	10	HIGH_CONFIDENCE_STATE_FAMILY
item.watering_can_8.5340	item.watering_can.5331	10	HIGH_CONFIDENCE_STATE_FAMILY
item.wooden_shield.20166	item.wooden_shield	13	EXACT_DISPLAY_NAME_FAMILY
npc.abyssal_leech.12366	npc.abyssal_leech.2584	13	EXACT_DISPLAY_NAME_FAMILY
npc.abyssal_leech.12391	npc.abyssal_leech.2584	13	EXACT_DISPLAY_NAME_FAMILY
npc.abyssal_leech.12393	npc.abyssal_leech.2584	13	EXACT_DISPLAY_NAME_FAMILY
npc.abyssal_walker.12392	npc.abyssal_walker.2586	13	EXACT_DISPLAY_NAME_FAMILY
npc.abyssal_walker.12394	npc.abyssal_walker.2586	13	EXACT_DISPLAY_NAME_FAMILY
npc.adala.13823	npc.adala.13824	13	EXACT_DISPLAY_NAME_FAMILY
npc.afflicted.1294	npc.afflicted.1293	13	EXACT_DISPLAY_NAME_FAMILY
npc.afflicted.1297	npc.afflicted.1293	13	EXACT_DISPLAY_NAME_FAMILY
npc.afflicted.1298	npc.afflicted.1293	13	EXACT_DISPLAY_NAME_FAMILY
npc.agrith_na_na_hard.6308	npc.agrith_na_na.4880	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.agrith_naar_hard.6327	npc.agrith_naar.911	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.amoxliatl.13686	npc.amoxliatl.13685	13	EXACT_DISPLAY_NAME_FAMILY
npc.ancient_feral_vyre.16229	npc.ancient_feral_vyre.15760	13	EXACT_DISPLAY_NAME_FAMILY
npc.ancient_feral_vyre.16230	npc.ancient_feral_vyre.15760	13	EXACT_DISPLAY_NAME_FAMILY
npc.ancient_guardian.12336	npc.ancient_guardian.10654	13	EXACT_DISPLAY_NAME_FAMILY
npc.ancient_wizard.7309	npc.ancient_wizard.7307	13	EXACT_DISPLAY_NAME_FAMILY
npc.angry_bear.4692	npc.angry_bear.1060	13	EXACT_DISPLAY_NAME_FAMILY
npc.angry_giant_rat.4689	npc.angry_giant_rat.1062	13	EXACT_DISPLAY_NAME_FAMILY
npc.angry_goblin.4691	npc.angry_goblin.1065	13	EXACT_DISPLAY_NAME_FAMILY
npc.angry_unicorn.4688	npc.angry_unicorn.1061	13	EXACT_DISPLAY_NAME_FAMILY
npc.animated_steel_armour.6438	npc.animated_steel_armour.2452	13	EXACT_DISPLAY_NAME_FAMILY
npc.ankou.2515	npc.ankou.2514	13	EXACT_DISPLAY_NAME_FAMILY
npc.ankou.2516	npc.ankou.2514	13	EXACT_DISPLAY_NAME_FAMILY
npc.ankou.7257	npc.ankou.2514	13	EXACT_DISPLAY_NAME_FAMILY
npc.ankou.7864	npc.ankou.2514	13	EXACT_DISPLAY_NAME_FAMILY
npc.apparition.4196	npc.apparition.4195	13	EXACT_DISPLAY_NAME_FAMILY
npc.araxyte.11176	npc.araxyte.11175	13	EXACT_DISPLAY_NAME_FAMILY
npc.archer.4096	npc.archer.3301	13	EXACT_DISPLAY_NAME_FAMILY
npc.arianwyn_hard.9246	npc.arianwyn.8865	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.armoured_zombie.14113	npc.armoured_zombie.12720	13	EXACT_DISPLAY_NAME_FAMILY
npc.armoured_zombie.14135	npc.armoured_zombie.12720	13	EXACT_DISPLAY_NAME_FAMILY
npc.arrg_hard.6331	npc.arrg.643	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.arzinian_avatar_of_magic.1235	npc.arzinian_avatar_of_magic.1234	13	EXACT_DISPLAY_NAME_FAMILY
npc.arzinian_avatar_of_ranging.1232	npc.arzinian_avatar_of_ranging.1231	13	EXACT_DISPLAY_NAME_FAMILY
npc.arzinian_avatar_of_strength.1229	npc.arzinian_avatar_of_strength.1228	13	EXACT_DISPLAY_NAME_FAMILY
npc.assassin.12062	npc.assassin.10940	13	EXACT_DISPLAY_NAME_FAMILY
npc.assassin.13514	npc.assassin.10940	13	EXACT_DISPLAY_NAME_FAMILY
npc.asyn_shadow.5632	npc.asyn_shadow.1283	13	EXACT_DISPLAY_NAME_FAMILY
npc.aubury.11435	npc.aubury.11434	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3170	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3171	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3172	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3173	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3174	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3175	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3176	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3177	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3178	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3180	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3181	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.aviansie.3183	npc.aviansie.3169	13	EXACT_DISPLAY_NAME_FAMILY
npc.baboon_brawler.11712	npc.baboon_brawler.11709	13	EXACT_DISPLAY_NAME_FAMILY
npc.baboon_mage.11714	npc.baboon_mage.11711	13	EXACT_DISPLAY_NAME_FAMILY
npc.baboon_thrower.11713	npc.baboon_thrower.11710	13	EXACT_DISPLAY_NAME_FAMILY
npc.baby_red_dragon.244	npc.baby_red_dragon.137	13	EXACT_DISPLAY_NAME_FAMILY
npc.bandit.1026	npc.bandit.690	13	EXACT_DISPLAY_NAME_FAMILY
npc.bandit.13283	npc.bandit.690	13	EXACT_DISPLAY_NAME_FAMILY
npc.bandit.6605	npc.bandit.690	13	EXACT_DISPLAY_NAME_FAMILY
npc.bandit.695	npc.bandit.690	13	EXACT_DISPLAY_NAME_FAMILY
npc.bandit.734	npc.bandit.690	13	EXACT_DISPLAY_NAME_FAMILY
npc.bandit.736	npc.bandit.690	13	EXACT_DISPLAY_NAME_FAMILY
npc.barbarian.3056	npc.barbarian.3055	13	EXACT_DISPLAY_NAME_FAMILY
npc.barbarian.3068	npc.barbarian.3055	13	EXACT_DISPLAY_NAME_FAMILY
npc.barbarian.3072	npc.barbarian.3055	13	EXACT_DISPLAY_NAME_FAMILY
npc.barbarian.3256	npc.barbarian.3055	13	EXACT_DISPLAY_NAME_FAMILY
npc.barbarian.3262	npc.barbarian.3055	13	EXACT_DISPLAY_NAME_FAMILY
npc.barrelchest_hard.1126	npc.barrelchest.600	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.big_frog.8701	npc.big_frog.478	13	EXACT_DISPLAY_NAME_FAMILY
npc.bird.5241	npc.bird.5240	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_demon.7242	npc.black_demon.240	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_demon.7243	npc.black_demon.240	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_demon.7874	npc.black_demon.240	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_demon_hard.6295	npc.black_demon.240	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.black_dragon.7861	npc.black_dragon.252	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_guard.6046	npc.black_guard.1409	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_jaguar.14512	npc.black_jaguar.12978	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_knight.4959	npc.black_knight.516	13	EXACT_DISPLAY_NAME_FAMILY
npc.black_knight_titan_hard.6299	npc.black_knight_titan.4067	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.blood_reaver.11294	npc.blood_reaver.11293	13	EXACT_DISPLAY_NAME_FAMILY
npc.blood_spawn.10821	npc.blood_spawn.8367	13	EXACT_DISPLAY_NAME_FAMILY
npc.blood_spawn.10829	npc.blood_spawn.8367	13	EXACT_DISPLAY_NAME_FAMILY
npc.bloodveld.3138	npc.bloodveld.484	13	EXACT_DISPLAY_NAME_FAMILY
npc.boar.11067	npc.boar.11066	13	EXACT_DISPLAY_NAME_FAMILY
npc.bouncer.3508	npc.bouncer.1224	13	EXACT_DISPLAY_NAME_FAMILY
npc.bouncer_hard.6293	npc.bouncer.1224	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.brawler.1735	npc.brawler.1734	13	EXACT_DISPLAY_NAME_FAMILY
npc.brawler.1736	npc.brawler.1734	13	EXACT_DISPLAY_NAME_FAMILY
npc.brawler.1737	npc.brawler.1734	13	EXACT_DISPLAY_NAME_FAMILY
npc.brawler.1738	npc.brawler.1734	13	EXACT_DISPLAY_NAME_FAMILY
npc.bronze_dragon.7253	npc.bronze_dragon.270	13	EXACT_DISPLAY_NAME_FAMILY
npc.camp_dweller.1383	npc.camp_dweller.1379	13	EXACT_DISPLAY_NAME_FAMILY
npc.catablepon.2475	npc.catablepon.2474	13	EXACT_DISPLAY_NAME_FAMILY
npc.catablepon.2476	npc.catablepon.2474	13	EXACT_DISPLAY_NAME_FAMILY
npc.cave_abomination.12454	npc.cave_abomination.7401	13	EXACT_DISPLAY_NAME_FAMILY
npc.cave_bug.483	npc.cave_bug.481	13	EXACT_DISPLAY_NAME_FAMILY
npc.cave_goblin.2268	npc.cave_goblin.6434	13	EXACT_DISPLAY_NAME_FAMILY
npc.cave_goblin_guard.5335	npc.cave_goblin_guard.5334	13	EXACT_DISPLAY_NAME_FAMILY
npc.cerberus.13657	npc.cerberus.5862	13	EXACT_DISPLAY_NAME_FAMILY
npc.chicken.3316	npc.chicken	13	EXACT_DISPLAY_NAME_FAMILY
npc.chronozon_hard.6292	npc.chronozon.4987	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.confusion_beast.4694	npc.confusion_beast.1067	13	EXACT_DISPLAY_NAME_FAMILY
npc.corrupt_lizardman_hard.7996	npc.corrupt_lizardman.7997	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.corsair_traitor_hard.7948	npc.corsair_traitor.7949	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.count_draynor_hard.6332	npc.count_draynor.3481	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.cow_hard.6340	npc.cow	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.crab.4822	npc.crab.4819	13	EXACT_DISPLAY_NAME_FAMILY
npc.crawling_hand.450	npc.crawling_hand.448	13	EXACT_DISPLAY_NAME_FAMILY
npc.crawling_hand.453	npc.crawling_hand.448	13	EXACT_DISPLAY_NAME_FAMILY
npc.crawling_hand.455	npc.crawling_hand.448	13	EXACT_DISPLAY_NAME_FAMILY
npc.crocodile.11705	npc.crocodile.4184	13	EXACT_DISPLAY_NAME_FAMILY
npc.culinaromancer_hard.6307	npc.culinaromancer.4878	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.cyclops.2137	npc.cyclops.2097	13	EXACT_DISPLAY_NAME_FAMILY
npc.cyclops.2235	npc.cyclops.2097	13	EXACT_DISPLAY_NAME_FAMILY
npc.cyclops.2464	npc.cyclops.2097	13	EXACT_DISPLAY_NAME_FAMILY
npc.dad_hard.6330	npc.dad.4130	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.dagannoth.2259	npc.dagannoth.140	13	EXACT_DISPLAY_NAME_FAMILY
