api_class	constant_name	expected_id	catalogue_entity
net.runelite.api.ItemID	RAKE	5341	cache-item-family.rake.5341
net.runelite.api.ItemID	SEED_DIBBER	5343	cache-item-family.seed_dibber.5343
net.runelite.api.ItemID	GARDENING_BOOTS	5345	cache-item-family.gardening_boots.5345
net.runelite.api.ItemID	RAKE_HANDLE	5347	cache-item-family.rake_handle.5347
net.runelite.api.ItemID	RAKE_HEAD	5348	cache-item-family.rake_head.5348
net.runelite.api.ItemID	EMPTY_PLANT_POT	5350	cache-item-family.empty_plant_pot.5350
net.runelite.api.ItemID	UNFIRED_PLANT_POT	5352	cache-item-family.unfired_plant_pot.5352
net.runelite.api.ItemID	FILLED_PLANT_POT	5354	cache-item-family.filled_plant_pot.5354
net.runelite.api.ItemID	OAK_SEEDLING	5358	cache-item-family.oak_seedling.5358
net.runelite.api.ItemID	WILLOW_SEEDLING	5359	cache-item-family.willow_seedling.5359
net.runelite.api.ItemID	MAPLE_SEEDLING	5360	cache-item-family.maple_seedling.5360
net.runelite.api.ItemID	YEW_SEEDLING	5361	cache-item-family.yew_seedling.5361
net.runelite.api.ItemID	MAGIC_SEEDLING	5362	cache-item-family.magic_seedling.5362
net.runelite.api.ItemID	SPIRIT_SEEDLING	5363	cache-item-family.spirit_seedling.5363
net.runelite.api.ItemID	OAK_SEEDLING_W	5364	cache-item-family.oak_seedling_w.5364
net.runelite.api.ItemID	WILLOW_SEEDLING_W	5365	cache-item-family.willow_seedling_w.5365
net.runelite.api.ItemID	MAPLE_SEEDLING_W	5366	cache-item-family.maple_seedling_w.5366
net.runelite.api.ItemID	YEW_SEEDLING_W	5367	cache-item-family.yew_seedling_w.5367
net.runelite.api.ItemID	MAGIC_SEEDLING_W	5368	cache-item-family.magic_seedling_w.5368
net.runelite.api.ItemID	SPIRIT_SEEDLING_W	5369	cache-item-family.spirit_seedling_w.5369
net.runelite.api.ItemID	OAK_SAPLING	5370	cache-item-family.oak_sapling.5370
net.runelite.api.ItemID	WILLOW_SAPLING	5371	cache-item-family.willow_sapling.5371
net.runelite.api.ItemID	MAPLE_SAPLING	5372	cache-item-family.maple_sapling.5372
net.runelite.api.ItemID	YEW_SAPLING	5373	cache-item-family.yew_sapling.5373
net.runelite.api.ItemID	MAGIC_SAPLING	5374	cache-item-family.magic_sapling.5374
net.runelite.api.ItemID	BASKET	5376	cache-item-family.basket.5376
net.runelite.api.ItemID	APPLES1	5378	cache-item-family.apples_1.5378
net.runelite.api.ItemID	APPLES2	5380	cache-item-family.apples_1.5378
net.runelite.api.ItemID	APPLES3	5382	cache-item-family.apples_1.5378
net.runelite.api.ItemID	APPLES4	5384	cache-item-family.apples_1.5378
net.runelite.api.ItemID	APPLES5	5386	cache-item-family.apples_1.5378
net.runelite.api.ItemID	ORANGES1	5388	cache-item-family.oranges_1.5388
net.runelite.api.ItemID	ORANGES2	5390	cache-item-family.oranges_1.5388
net.runelite.api.ItemID	ORANGES3	5392	cache-item-family.oranges_1.5388
net.runelite.api.ItemID	ORANGES4	5394	cache-item-family.oranges_1.5388
net.runelite.api.ItemID	ORANGES5	5396	cache-item-family.oranges_1.5388
net.runelite.api.ItemID	STRAWBERRIES1	5398	cache-item-family.strawberries_1.5398
net.runelite.api.ItemID	STRAWBERRIES2	5400	cache-item-family.strawberries_1.5398
net.runelite.api.ItemID	STRAWBERRIES3	5402	cache-item-family.strawberries_1.5398
net.runelite.api.ItemID	STRAWBERRIES4	5404	cache-item-family.strawberries_1.5398
net.runelite.api.ItemID	STRAWBERRIES5	5406	cache-item-family.strawberries_1.5398
net.runelite.api.ItemID	BANANAS1	5408	cache-item-family.bananas_1.5408
net.runelite.api.ItemID	BANANAS2	5410	cache-item-family.bananas_1.5408
net.runelite.api.ItemID	BANANAS3	5412	cache-item-family.bananas_1.5408
net.runelite.api.ItemID	BANANAS4	5414	cache-item-family.bananas_1.5408
net.runelite.api.ItemID	BANANAS5	5416	cache-item-family.bananas_1.5408
net.runelite.api.ItemID	EMPTY_SACK	5418	cache-item-family.empty_sack.5418
net.runelite.api.ItemID	POTATOES1	5420	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES2	5422	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES3	5424	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES4	5426	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES5	5428	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES6	5430	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES7	5432	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES8	5434	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES9	5436	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	POTATOES10	5438	cache-item-family.potatoes_10.5438
net.runelite.api.ItemID	ONIONS1	5440	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS2	5442	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS3	5444	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS4	5446	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS5	5448	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS6	5450	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS7	5452	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS8	5454	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS9	5456	cache-item-family.onions_10.5458
net.runelite.api.ItemID	ONIONS10	5458	cache-item-family.onions_10.5458
net.runelite.api.ItemID	CABBAGES1	5460	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES2	5462	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES3	5464	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES4	5466	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES5	5468	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES6	5470	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES7	5472	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES8	5474	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES9	5476	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	CABBAGES10	5478	cache-item-family.cabbages_1.5460
net.runelite.api.ItemID	APPLE_SEEDLING	5480	cache-item-family.apple_seedling.5480
net.runelite.api.ItemID	BANANA_SEEDLING	5481	cache-item-family.banana_seedling.5481
net.runelite.api.ItemID	ORANGE_SEEDLING	5482	cache-item-family.orange_seedling.5482
net.runelite.api.ItemID	CURRY_SEEDLING	5483	cache-item-family.curry_seedling.5483
net.runelite.api.ItemID	PINEAPPLE_SEEDLING	5484	cache-item-family.pineapple_seedling.5484
net.runelite.api.ItemID	PAPAYA_SEEDLING	5485	cache-item-family.papaya_seedling.5485
net.runelite.api.ItemID	PALM_SEEDLING	5486	cache-item-family.palm_seedling.5486
net.runelite.api.ItemID	CALQUAT_SEEDLING	5487	cache-item-family.calquat_seedling.5487
net.runelite.api.ItemID	APPLE_SEEDLING_W	5488	cache-item-family.apple_seedling_w.5488
net.runelite.api.ItemID	BANANA_SEEDLING_W	5489	cache-item-family.banana_seedling_w.5489
net.runelite.api.ItemID	ORANGE_SEEDLING_W	5490	cache-item-family.orange_seedling_w.5490
net.runelite.api.ItemID	CURRY_SEEDLING_W	5491	cache-item-family.curry_seedling_w.5491
net.runelite.api.ItemID	PINEAPPLE_SEEDLING_W	5492	cache-item-family.pineapple_seedling_w.5492
net.runelite.api.ItemID	PAPAYA_SEEDLING_W	5493	cache-item-family.papaya_seedling_w.5493
net.runelite.api.ItemID	PALM_SEEDLING_W	5494	cache-item-family.palm_seedling_w.5494
net.runelite.api.ItemID	CALQUAT_SEEDLING_W	5495	cache-item-family.calquat_seedling_w.5495
net.runelite.api.ItemID	APPLE_SAPLING	5496	cache-item-family.apple_sapling.5496
net.runelite.api.ItemID	BANANA_SAPLING	5497	cache-item-family.banana_sapling.5497
net.runelite.api.ItemID	ORANGE_SAPLING	5498	cache-item-family.orange_sapling.5498
net.runelite.api.ItemID	CURRY_SAPLING	5499	cache-item-family.curry_sapling.5499
net.runelite.api.ItemID	PINEAPPLE_SAPLING	5500	cache-item-family.pineapple_sapling.5500
net.runelite.api.ItemID	PAPAYA_SAPLING	5501	cache-item-family.papaya_sapling.5501
net.runelite.api.ItemID	PALM_SAPLING	5502	cache-item-family.palm_sapling.5502
net.runelite.api.ItemID	CALQUAT_SAPLING	5503	cache-item-family.calquat_sapling.5503
net.runelite.api.ItemID	STRAWBERRY	5504	cache-item-family.strawberry.5504
net.runelite.api.ItemID	SMALL_POUCH	5509	cache-item-family.small_pouch.5509
net.runelite.api.ItemID	MEDIUM_POUCH	5510	cache-item-family.medium_pouch.5510
net.runelite.api.ItemID	LARGE_POUCH	5512	cache-item-family.large_pouch.5512
net.runelite.api.ItemID	GIANT_POUCH	5514	cache-item-family.giant_pouch.5514
net.runelite.api.ItemID	ELEMENTAL_TALISMAN	5516	cache-item-family.elemental_talisman.5516
net.runelite.api.ItemID	BINDING_NECKLACE	5521	cache-item-family.binding_necklace.5521
net.runelite.api.ItemID	TIARA_MOULD	5523	cache-item-family.tiara_mould.5523
net.runelite.api.ItemID	TIARA	5525	cache-item-family.tiara.5525
net.runelite.api.ItemID	AIR_TIARA	5527	cache-item-family.air_tiara.5527
net.runelite.api.ItemID	MIND_TIARA	5529	cache-item-family.mind_tiara.5529
net.runelite.api.ItemID	WATER_TIARA	5531	cache-item-family.water_tiara.5531
net.runelite.api.ItemID	BODY_TIARA	5533	cache-item-family.body_tiara.5533
net.runelite.api.ItemID	EARTH_TIARA	5535	cache-item-family.earth_tiara.5535
net.runelite.api.ItemID	FIRE_TIARA	5537	cache-item-family.fire_tiara.5537
net.runelite.api.ItemID	COSMIC_TIARA	5539	cache-item-family.cosmic_tiara.5539
net.runelite.api.ItemID	NATURE_TIARA	5541	cache-item-family.nature_tiara.5541
net.runelite.api.ItemID	CHAOS_TIARA	5543	cache-item-family.chaos_tiara.5543
net.runelite.api.ItemID	LAW_TIARA	5545	cache-item-family.law_tiara.5545
net.runelite.api.ItemID	DEATH_TIARA	5547	cache-item-family.death_tiara.5547
net.runelite.api.ItemID	BLOOD_TIARA	5549	cache-item-family.blood_tiara.5549
net.runelite.api.ItemID	ROGUE_TOP	5553	cache-item-family.rogue_top.5553
net.runelite.api.ItemID	ROGUE_MASK	5554	cache-item-family.rogue_mask.5554
net.runelite.api.ItemID	ROGUE_TROUSERS	5555	cache-item-family.rogue_trousers.5555
net.runelite.api.ItemID	ROGUE_GLOVES	5556	cache-item-family.rogue_gloves.5556
net.runelite.api.ItemID	ROGUE_BOOTS	5557	cache-item-family.rogue_boots.5557
net.runelite.api.ItemID	MYSTIC_JEWEL	5561	cache-item-family.mystic_jewel.5561
net.runelite.api.ItemID	INITIATE_SALLET	5574	cache-item-family.initiate_sallet.5574
net.runelite.api.ItemID	INITIATE_HAUBERK	5575	cache-item-family.initiate_hauberk.5575
net.runelite.api.ItemID	INITIATE_CUISSE	5576	cache-item-family.initiate_cuisse.5576
net.runelite.api.ItemID	TIN_ORE_POWDER	5583	cache-item-family.tin_ore_powder.5583
net.runelite.api.ItemID	CUPRIC_ORE_POWDER	5584	cache-item-family.cupric_ore_powder.5584
net.runelite.api.ItemID	METAL_SPADE	5586	cache-item-family.metal_spade.5586
net.runelite.api.ItemID	FOX	5608	cache-item-family.fox.5608
net.runelite.api.ItemID	CHICKEN	5609	cache-item-family.chicken.5609
net.runelite.api.ItemID	SHAIKAHAN_BONEMEAL	5615	cache-item-family.shaikahan_bonemeal.5615
net.runelite.api.ItemID	ASGARNIAN_ALEM	5739	cache-item-family.asgarnian_ale_m.5739
net.runelite.api.ItemID	MATURE_WMB	5741	cache-item-family.mature_wmb.5741
net.runelite.api.ItemID	GREENMANS_ALEM	5743	cache-item-family.greenman_s_ale_m.5743
net.runelite.api.ItemID	DRAGON_BITTERM	5745	cache-item-family.dragon_bitter_m.5745
net.runelite.api.ItemID	DWARVEN_STOUTM	5747	cache-item-family.dwarven_stout_m.5747
net.runelite.api.ItemID	MOONLIGHT_MEADM	5749	cache-item-family.moonlight_mead_m.5749
net.runelite.api.ItemID	AXEMANS_FOLLY	5751	cache-item-family.axeman_s_folly.5751
net.runelite.api.ItemID	AXEMANS_FOLLYM	5753	cache-item-family.axeman_s_folly_m.5753
net.runelite.api.ItemID	CHEFS_DELIGHT	5755	cache-item-family.chef_s_delight.5755
net.runelite.api.ItemID	CHEFS_DELIGHTM	5757	cache-item-family.chef_s_delight_m.5757
net.runelite.api.ItemID	SLAYERS_RESPITE	5759	cache-item-family.slayer_s_respite.5759
net.runelite.api.ItemID	SLAYERS_RESPITEM	5761	cache-item-family.slayer_s_respite_m.5761
net.runelite.api.ItemID	CIDER	5763	cache-item-family.cider.5763
net.runelite.api.ItemID	MATURE_CIDER	5765	cache-item-family.mature_cider.5765
net.runelite.api.ItemID	ALE_YEAST	5767	cache-item-family.ale_yeast.5767
net.runelite.api.ItemID	CALQUAT_KEG	5769	cache-item-family.calquat_keg.5769
net.runelite.api.ItemID	DWARVEN_STOUT1	5771	cache-item-family.dwarven_stout.1913
net.runelite.api.ItemID	DWARVEN_STOUT2	5773	cache-item-family.dwarven_stout.1913
net.runelite.api.ItemID	DWARVEN_STOUT3	5775	cache-item-family.dwarven_stout.1913
net.runelite.api.ItemID	DWARVEN_STOUT4	5777	cache-item-family.dwarven_stout.1913
net.runelite.api.ItemID	ASGARNIAN_ALE1	5779	cache-item-family.asgarnian_ale.1905
net.runelite.api.ItemID	ASGARNIAN_ALE2	5781	cache-item-family.asgarnian_ale.1905
net.runelite.api.ItemID	ASGARNIAN_ALE3	5783	cache-item-family.asgarnian_ale.1905
net.runelite.api.ItemID	ASGARNIAN_ALE4	5785	cache-item-family.asgarnian_ale.1905
net.runelite.api.ItemID	GREENMANS_ALE1	5787	cache-item-family.greenmans_ale_1.5787
net.runelite.api.ItemID	GREENMANS_ALE2	5789	cache-item-family.greenmans_ale_1.5787
net.runelite.api.ItemID	GREENMANS_ALE3	5791	cache-item-family.greenmans_ale_1.5787
net.runelite.api.ItemID	GREENMANS_ALE4	5793	cache-item-family.greenmans_ale_1.5787
net.runelite.api.ItemID	MIND_BOMB1	5795	cache-item-family.mind_bomb_4.5801
net.runelite.api.ItemID	MIND_BOMB2	5797	cache-item-family.mind_bomb_4.5801
net.runelite.api.ItemID	MIND_BOMB3	5799	cache-item-family.mind_bomb_4.5801
net.runelite.api.ItemID	MIND_BOMB4	5801	cache-item-family.mind_bomb_4.5801
net.runelite.api.ItemID	DRAGON_BITTER1	5803	cache-item-family.dragon_bitter.1911
net.runelite.api.ItemID	DRAGON_BITTER2	5805	cache-item-family.dragon_bitter.1911
net.runelite.api.ItemID	DRAGON_BITTER3	5807	cache-item-family.dragon_bitter.1911
net.runelite.api.ItemID	DRAGON_BITTER4	5809	cache-item-family.dragon_bitter.1911
net.runelite.api.ItemID	MOONLIGHT_MEAD1	5811	cache-item-family.moonlight_mead.2955
net.runelite.api.ItemID	MOONLIGHT_MEAD2	5813	cache-item-family.moonlight_mead.2955
net.runelite.api.ItemID	MOONLIGHT_MEAD3	5815	cache-item-family.moonlight_mead.2955
net.runelite.api.ItemID	MOONLIGHT_MEAD4	5817	cache-item-family.moonlight_mead.2955
net.runelite.api.ItemID	AXEMANS_FOLLY1	5819	cache-item-family.axeman_s_folly.5751
net.runelite.api.ItemID	AXEMANS_FOLLY2	5821	cache-item-family.axeman_s_folly.5751
net.runelite.api.ItemID	AXEMANS_FOLLY3	5823	cache-item-family.axeman_s_folly.5751
net.runelite.api.ItemID	AXEMANS_FOLLY4	5825	cache-item-family.axeman_s_folly.5751
net.runelite.api.ItemID	CHEFS_DELIGHT1	5827	cache-item-family.chef_s_delight.5755
net.runelite.api.ItemID	CHEFS_DELIGHT2	5829	cache-item-family.chef_s_delight.5755
net.runelite.api.ItemID	CHEFS_DELIGHT3	5831	cache-item-family.chef_s_delight.5755
net.runelite.api.ItemID	CHEFS_DELIGHT4	5833	cache-item-family.chef_s_delight.5755
net.runelite.api.ItemID	SLAYERS_RESPITE1	5835	cache-item-family.slayer_s_respite.5759
net.runelite.api.ItemID	SLAYERS_RESPITE2	5837	cache-item-family.slayer_s_respite.5759
net.runelite.api.ItemID	SLAYERS_RESPITE3	5839	cache-item-family.slayer_s_respite.5759
net.runelite.api.ItemID	SLAYERS_RESPITE4	5841	cache-item-family.slayer_s_respite.5759
net.runelite.api.ItemID	CIDER1	5843	cache-item-family.cider.5763
net.runelite.api.ItemID	CIDER2	5845	cache-item-family.cider.5763
net.runelite.api.ItemID	CIDER3	5847	cache-item-family.cider.5763
net.runelite.api.ItemID	CIDER4	5849	cache-item-family.cider.5763
net.runelite.api.ItemID	DWARVEN_STOUTM1	5851	cache-item-family.dwarven_stout_m.5747
net.runelite.api.ItemID	DWARVEN_STOUTM2	5853	cache-item-family.dwarven_stout_m.5747
net.runelite.api.ItemID	DWARVEN_STOUTM3	5855	cache-item-family.dwarven_stout_m.5747
net.runelite.api.ItemID	DWARVEN_STOUTM4	5857	cache-item-family.dwarven_stout_m.5747
net.runelite.api.ItemID	ASGARNIAN_ALEM1	5859	cache-item-family.asgarnian_ale_m.5739
net.runelite.api.ItemID	ASGARNIAN_ALEM2	5861	cache-item-family.asgarnian_ale_m.5739
net.runelite.api.ItemID	ASGARNIAN_ALEM3	5863	cache-item-family.asgarnian_ale_m.5739
net.runelite.api.ItemID	ASGARNIAN_ALEM4	5865	cache-item-family.asgarnian_ale_m.5739
net.runelite.api.ItemID	GREENMANS_ALEM1	5867	cache-item-family.greenmans_ale_m4.5873
net.runelite.api.ItemID	GREENMANS_ALEM2	5869	cache-item-family.greenmans_ale_m4.5873
net.runelite.api.ItemID	GREENMANS_ALEM3	5871	cache-item-family.greenmans_ale_m4.5873
net.runelite.api.ItemID	GREENMANS_ALEM4	5873	cache-item-family.greenmans_ale_m4.5873
net.runelite.api.ItemID	MIND_BOMBM1	5875	cache-item-family.mind_bomb_m4.5881
net.runelite.api.ItemID	MIND_BOMBM2	5877	cache-item-family.mind_bomb_m4.5881
net.runelite.api.ItemID	MIND_BOMBM3	5879	cache-item-family.mind_bomb_m4.5881
net.runelite.api.ItemID	MIND_BOMBM4	5881	cache-item-family.mind_bomb_m4.5881
net.runelite.api.ItemID	DRAGON_BITTERM1	5883	cache-item-family.dragon_bitter_m.5745
net.runelite.api.ItemID	DRAGON_BITTERM2	5885	cache-item-family.dragon_bitter_m.5745
net.runelite.api.ItemID	DRAGON_BITTERM3	5887	cache-item-family.dragon_bitter_m.5745
net.runelite.api.ItemID	DRAGON_BITTERM4	5889	cache-item-family.dragon_bitter_m.5745
net.runelite.api.ItemID	MOONLIGHT_MEADM1	5891	cache-item-family.moonlight_mead_m.5749
net.runelite.api.ItemID	MOONLIGHT_MEADM2	5893	cache-item-family.moonlight_mead_m.5749
net.runelite.api.ItemID	MOONLIGHT_MEADM3	5895	cache-item-family.moonlight_mead_m.5749
net.runelite.api.ItemID	MOONLIGHT_MEADM4	5897	cache-item-family.moonlight_mead_m.5749
net.runelite.api.ItemID	AXEMANS_FOLLYM1	5899	cache-item-family.axeman_s_folly_m.5753
net.runelite.api.ItemID	AXEMANS_FOLLYM2	5901	cache-item-family.axeman_s_folly_m.5753
net.runelite.api.ItemID	AXEMANS_FOLLYM3	5903	cache-item-family.axeman_s_folly_m.5753
net.runelite.api.ItemID	AXEMANS_FOLLYM4	5905	cache-item-family.axeman_s_folly_m.5753
net.runelite.api.ItemID	CHEFS_DELIGHTM1	5907	cache-item-family.chef_s_delight_m.5757
net.runelite.api.ItemID	CHEFS_DELIGHTM2	5909	cache-item-family.chef_s_delight_m.5757
net.runelite.api.ItemID	CHEFS_DELIGHTM3	5911	cache-item-family.chef_s_delight_m.5757
net.runelite.api.ItemID	CHEFS_DELIGHTM4	5913	cache-item-family.chef_s_delight_m.5757
net.runelite.api.ItemID	SLAYERS_RESPITEM1	5915	cache-item-family.slayer_s_respite_m.5761
net.runelite.api.ItemID	SLAYERS_RESPITEM2	5917	cache-item-family.slayer_s_respite_m.5761
net.runelite.api.ItemID	SLAYERS_RESPITEM3	5919	cache-item-family.slayer_s_respite_m.5761
net.runelite.api.ItemID	SLAYERS_RESPITEM4	5921	cache-item-family.slayer_s_respite_m.5761
net.runelite.api.ItemID	CIDERM1	5923	cache-item-family.cider_m4.5929
net.runelite.api.ItemID	CIDERM2	5925	cache-item-family.cider_m4.5929
net.runelite.api.ItemID	CIDERM3	5927	cache-item-family.cider_m4.5929
net.runelite.api.ItemID	CIDERM4	5929	cache-item-family.cider_m4.5929
net.runelite.api.ItemID	JUTE_FIBRE	5931	cache-item-family.jute_fibre.5931
net.runelite.api.ItemID	WILLOW_BRANCH	5933	cache-item-family.willow_branch.5933
net.runelite.api.ItemID	COCONUT_MILK	5935	cache-item-family.coconut_milk.5935
net.runelite.api.ItemID	WEAPON_POISON_UNF	5936	cache-item-family.weapon_poison_unf.5936
net.runelite.api.ItemID	WEAPON_POISON_5937	5937	cache-item-family.weapon_poison.5937
net.runelite.api.ItemID	WEAPON_POISON_UNF_5939	5939	cache-item-family.weapon_poison_unf.5939
net.runelite.api.ItemID	WEAPON_POISON_5940	5940	cache-item-family.weapon_poison.5940
net.runelite.api.ItemID	ANTIDOTE_UNF	5942	cache-item-family.antidote_unf.5942
net.runelite.api.ItemID	ANTIDOTE4	5943	cache-item-family.antidote_4.5943
net.runelite.api.ItemID	ANTIDOTE3	5945	cache-item-family.antidote_4.5943
net.runelite.api.ItemID	ANTIDOTE2	5947	cache-item-family.antidote_4.5943
net.runelite.api.ItemID	ANTIDOTE1	5949	cache-item-family.antidote_4.5943
net.runelite.api.ItemID	ANTIDOTE_UNF_5951	5951	cache-item-family.antidote_unf.5951
net.runelite.api.ItemID	ANTIDOTE4_5952	5952	cache-item-family.antidote_4.5952
net.runelite.api.ItemID	ANTIDOTE3_5954	5954	cache-item-family.antidote_4.5952
net.runelite.api.ItemID	ANTIDOTE2_5956	5956	cache-item-family.antidote_4.5952
net.runelite.api.ItemID	ANTIDOTE1_5958	5958	cache-item-family.antidote_4.5952
net.runelite.api.ItemID	TOMATOES1	5960	cache-item-family.tomatoes_1.5960
net.runelite.api.ItemID	TOMATOES2	5962	cache-item-family.tomatoes_1.5960
net.runelite.api.ItemID	TOMATOES3	5964	cache-item-family.tomatoes_1.5960
net.runelite.api.ItemID	TOMATOES4	5966	cache-item-family.tomatoes_1.5960
net.runelite.api.ItemID	TOMATOES5	5968	cache-item-family.tomatoes_1.5960
net.runelite.api.ItemID	CURRY_LEAF	5970	cache-item-family.curry_leaf.5970
net.runelite.api.ItemID	PAPAYA_FRUIT	5972	cache-item-family.papaya_fruit.5972
net.runelite.api.ItemID	COCONUT	5974	cache-item-family.coconut.5974
net.runelite.api.ItemID	CALQUAT_FRUIT	5980	cache-item-family.calquat_fruit.5980
net.runelite.api.ItemID	WATERMELON	5982	cache-item-family.watermelon.5982
net.runelite.api.ItemID	WATERMELON_SLICE	5984	cache-item-family.watermelon_slice.5984
net.runelite.api.ItemID	SWEETCORN	5986	cache-item-family.sweetcorn.5986
net.runelite.api.ItemID	COOKED_SWEETCORN	5988	cache-item-family.cooked_sweetcorn.5988
net.runelite.api.ItemID	APPLE_MUSH	5992	cache-item-family.apple_mush.5992
net.runelite.api.ItemID	HAMMERSTONE_HOPS	5994	cache-item-family.hammerstone_hops.5994
net.runelite.api.ItemID	ASGARNIAN_HOPS	5996	cache-item-family.asgarnian_hops.5996
net.runelite.api.ItemID	YANILLIAN_HOPS	5998	cache-item-family.yanillian_hops.5998
net.runelite.api.ItemID	KRANDORIAN_HOPS	6000	cache-item-family.krandorian_hops.6000
net.runelite.api.ItemID	WILDBLOOD_HOPS	6002	cache-item-family.wildblood_hops.6002
net.runelite.api.ItemID	MUSHROOM	6004	cache-item-family.mushroom.6004
net.runelite.api.ItemID	BARLEY	6006	cache-item-family.barley.6006
net.runelite.api.ItemID	BARLEY_MALT	6008	cache-item-family.barley_malt.6008
net.runelite.api.ItemID	MARIGOLDS	6010	cache-item-family.marigolds.6010
net.runelite.api.ItemID	NASTURTIUMS	6012	cache-item-family.nasturtiums.6012
net.runelite.api.ItemID	ROSEMARY	6014	cache-item-family.rosemary.6014
net.runelite.api.ItemID	CACTUS_SPINE	6016	cache-item-family.cactus_spine.6016
net.runelite.api.ItemID	POISON_IVY_BERRIES	6018	cache-item-family.poison_ivy_berries.6018
net.runelite.api.ItemID	LEAVES	6020	cache-item-family.leaves.6020
net.runelite.api.ItemID	OAK_LEAVES	6022	cache-item-family.oak_leaves.6022
net.runelite.api.ItemID	WILLOW_LEAVES	6024	cache-item-family.willow_leaves.6024
net.runelite.api.ItemID	YEW_LEAVES	6026	cache-item-family.yew_leaves.6026
net.runelite.api.ItemID	MAPLE_LEAVES	6028	cache-item-family.maple_leaves.6028
net.runelite.api.ItemID	MAGIC_LEAVES	6030	cache-item-family.magic_leaves.6030
net.runelite.api.ItemID	COMPOST	6032	cache-item-family.compost.6032
net.runelite.api.ItemID	SUPERCOMPOST	6034	cache-item-family.supercompost.6034
net.runelite.api.ItemID	PLANT_CURE	6036	cache-item-family.plant_cure.6036
net.runelite.api.ItemID	MAGIC_STRING	6038	cache-item-family.magic_string.6038
net.runelite.api.ItemID	AMULET_OF_NATURE	6040	cache-item-family.amulet_of_nature.6040
net.runelite.api.ItemID	PRENATURE_AMULET	6041	cache-item-family.pre_nature_amulet.6041
net.runelite.api.ItemID	OAK_ROOTS	6043	cache-item-family.oak_roots.6043
net.runelite.api.ItemID	WILLOW_ROOTS	6045	cache-item-family.willow_roots.6045
net.runelite.api.ItemID	MAPLE_ROOTS	6047	cache-item-family.maple_roots.6047
net.runelite.api.ItemID	YEW_ROOTS	6049	cache-item-family.yew_roots.6049
net.runelite.api.ItemID	MAGIC_ROOTS	6051	cache-item-family.magic_roots.6051
net.runelite.api.ItemID	WEEDS	6055	cache-item-family.weeds.6055
net.runelite.api.ItemID	MOURNER_TOP	6065	cache-item-family.mourner_top.6065
net.runelite.api.ItemID	MOURNER_TROUSERS	6067	cache-item-family.mourner_trousers.6067
net.runelite.api.ItemID	MOURNER_GLOVES	6068	cache-item-family.mourner_gloves.6068
net.runelite.api.ItemID	MOURNER_BOOTS	6069	cache-item-family.mourner_boots.6069
net.runelite.api.ItemID	MOURNER_CLOAK	6070	cache-item-family.mourner_cloak.6070
net.runelite.api.ItemID	FIXED_DEVICE	6082	cache-item-family.fixed_device.6082
net.runelite.api.ItemID	APPLE_BARREL	6094	cache-item-family.apple_barrel.6094
net.runelite.api.ItemID	CRYSTAL_TELEPORT_SEED	6103	cache-item-family.crystal_teleport_seed.6103
net.runelite.api.ItemID	GHOSTLY_BOOTS	6106	cache-item-family.ghostly_boots.6106
net.runelite.api.ItemID	GHOSTLY_ROBE	6107	cache-item-family.ghostly_robe.6107
net.runelite.api.ItemID	GHOSTLY_HOOD	6109	cache-item-family.ghostly_hood.6109
net.runelite.api.ItemID	GHOSTLY_GLOVES	6110	cache-item-family.ghostly_gloves.6110
net.runelite.api.ItemID	GHOSTLY_CLOAK	6111	cache-item-family.ghostly_cloak.6111
net.runelite.api.ItemID	KELDA_SEED	6112	cache-item-family.kelda_seed.6112
net.runelite.api.ItemID	KELDA_STOUT	6118	cache-item-family.kelda_stout.6118
net.runelite.api.ItemID	ENCHANTED_LYRE2	6125	cache-item-family.enchanted_lyre.3690
